Secuencia;Código Centro;Centro;Código Distrito Centro;Distrito Centro;Código Distrito;Distrito;Código Barrio;Barrio;Sección Censal;Tramo Edad;Nacionalidad;Sexo;Código Tipo Atención;Tipo Atención;Código Tipo Supuesto Urgente;Tipo Supuesto Urgente;Fecha Cita
143;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;095;40 - 44;Extranjera;M;1;Primera Atención;040;Desproteccion social problema salud;11/01/2019
144;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0907;ARAVACA;092;60 - 64;Española;M;1;Primera Atención;040;Desproteccion social problema salud;11/01/2019
145;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;206;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;11/01/2019
146;73;CSS Guindalera;04;SALAMANCA;04;SALAMANCA;0406;CASTELLANA;128;65 - 69;Española;H;1;Primera Atención;040;Desproteccion social problema salud;11/01/2019
147;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2007;CANILLEJAS;085;25 - 29;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;11/01/2019
148;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2007;CANILLEJAS;085;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;11/01/2019
149;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;074;65 - 69;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;11/01/2019
150;95;CSS Calahorra;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;003;>= 85;Española;H;2;Zona / Historia Social;;;11/01/2019
151;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1801;CASCO HISTORICO DE VALLECAS;005;40 - 44;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;11/01/2019
152;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1801;CASCO HISTORICO DE VALLECAS;065;25 - 29;Española;M;2;Zona / Historia Social;;;11/01/2019
153;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1803;ENSANCHE DE VALLECAS;065;65 - 69;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;11/01/2019
154;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1705;LOS ANGELES;083;30 - 34;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;11/01/2019
155;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;014;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;11/01/2019
156;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;059;40 - 44;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;14/01/2019
157;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;082;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;14/01/2019
158;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;093;50 - 54;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;14/01/2019
159;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;050;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;14/01/2019
160;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0502;PROSPERIDAD;031;70 - 74;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;14/01/2019
161;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0502;PROSPERIDAD;014;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;14/01/2019
162;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;020;55 - 59;Española;H;0;CIVIS;050;Desprotección socio-familiar;14/01/2019
163;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0808;EL GOLOSO;129;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;14/01/2019
164;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;077;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;14/01/2019
165;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1403;MARROQUINA;014;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;14/01/2019
166;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1401;PAVONES;006;70 - 74;Española;H;1;Primera Atención;050;Desprotección socio-familiar;14/01/2019
167;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;154;60 - 64;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;14/01/2019
168;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;092;30 - 34;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;14/01/2019
169;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;065;30 - 34;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;14/01/2019
170;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;066;35 - 39;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;14/01/2019
171;73;CSS Guindalera;04;SALAMANCA;04;SALAMANCA;0402;GOYA;027;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;14/01/2019
172;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0606;BERRUGUETE;111;60 - 64;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;14/01/2019
173;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;056;55 - 59;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;14/01/2019
174;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1801;CASCO HISTORICO DE VALLECAS;014;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;14/01/2019
175;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;108;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;14/01/2019
176;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;068;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;15/01/2019
177;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;031;55 - 59;Española;M;1;Primera Atención;040;Desproteccion social problema salud;15/01/2019
178;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;103;55 - 59;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;15/01/2019
179;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;077;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2019
180;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;077;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2019
181;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;109;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2019
182;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;045;>= 85;Española;M;2;Zona / Historia Social;;;15/01/2019
183;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;018;35 - 39;Extranjera;M;0;CIVIS;;;15/01/2019
184;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;044;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;15/01/2019
185;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;199;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2019
186;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;040;65 - 69;Española;H;1;Primera Atención;040;Desproteccion social problema salud;15/01/2019
187;80;CSS Gallur;10;LATINA;17;VILLAVERDE;1701;SAN ANDRES;106;45- 49;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;15/01/2019
188;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;108;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2019
189;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1406;VINATEROS;068;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2019
190;73;CSS Guindalera;04;SALAMANCA;04;SALAMANCA;0405;LISTA;102;55 - 59;Española;M;1;Primera Atención;040;Desproteccion social problema salud;15/01/2019
191;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;012;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2019
192;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;003;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2019
193;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;127;75 - 79;Española;M;0;CIVIS;040;Desproteccion social problema salud;15/01/2019
194;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1201;ORCASITAS;101;25 - 29;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;15/01/2019
195;84;CSS San Filiberto;12;USERA ;12;USERA ;1204;ALMENDRALES;048;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;15/01/2019
196;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;071;>= 85;Española;M;2;Zona / Historia Social;010;Malos Tratos;15/01/2019
197;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;064;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;15/01/2019
198;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;139;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2019
199;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;096;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/01/2019
200;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1107;ABRANTES;175;18 - 24;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2019
201;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;042;35 - 39;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;16/01/2019
202;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;056;50 - 54;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;16/01/2019
203;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;056;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2019
204;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;072;50 - 54;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;16/01/2019
205;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;069;80 - 84;Española;H;1;Primera Atención;040;Desproteccion social problema salud;16/01/2019
206;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;081;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/01/2019
207;83;CSS Zaida;11;CARABANCHEL;17;VILLAVERDE;1701;SAN ANDRES;106;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2019
208;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;101;70 - 74;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2019
209;74;CSS Santa Hortensia;05;CHAMARTÍN;07;CHAMBERÍ;0704;ALMAGRO;085;30 - 34;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2019
210;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;058;50 - 54;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2019
211;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;041;80 - 84;Española;M;0;CIVIS;040;Desproteccion social problema salud;16/01/2019
212;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;041;80 - 84;Española;H;0;CIVIS;040;Desproteccion social problema salud;16/01/2019
213;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;124;60 - 64;Española;M;1;Primera Atención;040;Desproteccion social problema salud;16/01/2019
214;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;007;80 - 84;Española;H;1;Primera Atención;010;Malos Tratos;16/01/2019
215;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1605;APOSTOL SANTIAGO;079;80 - 84;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;16/01/2019
216;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;153;50 - 54;Española;M;1;Primera Atención;010;Malos Tratos;16/01/2019
217;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;040;80 - 84;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;16/01/2019
218;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;144;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2019
219;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;210;55 - 59;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2019
220;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;083;65 - 69;Española;H;1;Primera Atención;040;Desproteccion social problema salud;16/01/2019
221;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2002;HELLIN;027;35 - 39;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;16/01/2019
222;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2005;ROSAS;104;45- 49;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;16/01/2019
223;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;100;35 - 39;Española;M;2;Zona / Historia Social;010;Malos Tratos;16/01/2019
224;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0602;CUATRO CAMINOS;025;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;16/01/2019
225;84;CSS San Filiberto;12;USERA ;12;USERA ;1204;ALMENDRALES;039;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/01/2019
226;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;067;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2019
227;84;CSS San Filiberto;12;USERA ;12;USERA ;1201;ORCASITAS;002;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/01/2019
228;84;CSS San Filiberto;12;USERA ;12;USERA ;1206;ZOFIO;079;40 - 44;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;16/01/2019
229;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;057;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;16/01/2019
230;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;078;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;17/01/2019
231;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;068;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;17/01/2019
232;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;114;50 - 54;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;17/01/2019
233;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;072;50 - 54;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;17/01/2019
234;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;081;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2019
235;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;087;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2019
236;83;CSS Zaida;11;CARABANCHEL;13;PUENTE DE VALLECAS;1301;ENTREVIAS;003;35 - 39;Extranjera;H;1;Primera Atención;040;Desproteccion social problema salud;17/01/2019
237;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;064;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2019
238;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;071;80 - 84;Española;M;2;Zona / Historia Social;;;17/01/2019
239;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0807;MIRASIERRA;156;60 - 64;Española;H;2;Zona / Historia Social;;;17/01/2019
240;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;035;30 - 34;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;17/01/2019
241;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;140;25 - 29;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;17/01/2019
242;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0901;CASA DE CAMPO;001;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2019
243;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1404;MEDIA LEGUA;084;75 - 79;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2019
244;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;010;30 - 34;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;17/01/2019
245;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;066;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;17/01/2019
246;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2003;AMPOSTA;036;35 - 39;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;17/01/2019
247;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;085;40 - 44;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2019
248;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;081;50 - 54;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;17/01/2019
249;95;CSS Calahorra;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;009;60 - 64;Española;M;2;Zona / Historia Social;;;17/01/2019
250;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;008;70 - 74;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2019
251;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;020;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2019
252;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;024;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2019
253;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;156;60 - 64;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;18/01/2019
254;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;071;30 - 34;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;18/01/2019
255;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;048;>= 85;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;18/01/2019
256;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;081;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;18/01/2019
257;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;110;35 - 39;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;18/01/2019
258;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;122;80 - 84;Española;M;2;Zona / Historia Social;010;Malos Tratos;18/01/2019
259;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;010;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;18/01/2019
260;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;025;18 - 24;Extranjera;M;1;Primera Atención;010;Malos Tratos;18/01/2019
261;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;033;40 - 44;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;18/01/2019
262;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2002;HELLIN;025;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;18/01/2019
263;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2007;CANILLEJAS;073;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;18/01/2019
264;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1203;SAN FERMIN;034;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;18/01/2019
265;84;CSS San Filiberto;12;USERA ;12;USERA ;1206;ZOFIO;079;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;18/01/2019
266;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1705;LOS ANGELES;072;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;18/01/2019
267;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;020;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;18/01/2019
268;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;021;70 - 74;Española;M;0;CIVIS;040;Desproteccion social problema salud;21/01/2019
269;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;040;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;21/01/2019
270;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;035;75 - 79;Extranjera;M;1;Primera Atención;040;Desproteccion social problema salud;21/01/2019
271;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;129;50 - 54;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;21/01/2019
272;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;092;40 - 44;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;21/01/2019
273;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;119;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;21/01/2019
274;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;180;45- 49;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/01/2019
275;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;056;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;21/01/2019
276;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;055;65 - 69;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/01/2019
277;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;017;60 - 64;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;21/01/2019
278;130;CSS El Querol;16;HORTALEZA;15;CIUDAD LINEAL;1509;COSTILLARES;171;30 - 34;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;21/01/2019
279;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;196;45- 49;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;21/01/2019
