Secuencia;Código Centro;Centro;Código Distrito Centro;Distrito Centro;Código Distrito;Distrito;Código Barrio;Barrio;Sección Censal;Tramo Edad;Nacionalidad;Sexo;Código Tipo Atención;Tipo Atención;Código Tipo Supuesto Urgente;Tipo Supuesto Urgente;Fecha Cita
142;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;008;30 - 34;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/01/2021
143;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0903;CIUDAD UNIVERSITARIA;041;40 - 44;Española;H;1;Primera Atención;050;Desprotección socio-familiar;19/01/2021
144;86;CSS San Diego;13;PUENTE DE VALLECAS;10;LATINA;1003;LUCERO;069;25 - 29;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;19/01/2021
145;72;CSS Retiro;03;RETIRO;03;RETIRO;0304;IBIZA;053;75 - 79;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;19/01/2021
146;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0602;CUATRO CAMINOS;036;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;19/01/2021
147;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;070;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/01/2021
148;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1705;LOS ANGELES;087;25 - 29;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;19/01/2021
149;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;187;65 - 69;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;20/01/2021
150;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1101;COMILLAS;001;55 - 59;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/01/2021
151;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1101;COMILLAS;016;55 - 59;Española;M;1;Primera Atención;040;Desproteccion social problema salud;20/01/2021
152;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;096;60 - 64;Española;M;1;Primera Atención;010;Malos Tratos;20/01/2021
153;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;022;80 - 84;Española;H;1;Primera Atención;040;Desproteccion social problema salud;20/01/2021
154;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0701;GAZTAMBIDE;016;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/01/2021
155;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;047;55 - 59;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;20/01/2021
156;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;013;50 - 54;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;20/01/2021
157;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;002;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/01/2021
158;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;009;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;20/01/2021
159;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1605;APOSTOL SANTIAGO;086;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;20/01/2021
160;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;098;75 - 79;Española;H;1;Primera Atención;040;Desproteccion social problema salud;20/01/2021
161;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;033;50 - 54;Española;H;1;Primera Atención;040;Desproteccion social problema salud;20/01/2021
162;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;049;70 - 74;Española;H;1;Primera Atención;040;Desproteccion social problema salud;20/01/2021
163;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;149;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;20/01/2021
164;72;CSS Retiro;03;RETIRO;03;RETIRO;0302;ADELFAS;099;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;20/01/2021
165;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2005;ROSAS;067;60 - 64;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;20/01/2021
166;96;CSS Valdebernardo;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;027;35 - 39;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;20/01/2021
167;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;053;45- 49;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;21/01/2021
168;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1107;ABRANTES;162;25 - 29;Española;M;2;Zona / Historia Social;;;21/01/2021
169;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;062;35 - 39;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;21/01/2021
170;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;104;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;21/01/2021
171;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0504;HISPANOAMERICA;098;70 - 74;Española;H;1;Primera Atención;;;21/01/2021
172;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0703;TRAFALGAR;062;75 - 79;Española;M;2;Zona / Historia Social;010;Malos Tratos;21/01/2021
173;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;058;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/01/2021
174;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;040;70 - 74;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;21/01/2021
175;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;000;18 - 24;Extranjera;M;1;Primera Atención;;;21/01/2021
176;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;071;50 - 54;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;21/01/2021
177;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;075;30 - 34;Extranjera;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/01/2021
178;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;060;70 - 74;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/01/2021
179;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;194;30 - 34;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;21/01/2021
180;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;194;40 - 44;Extranjera;H;2;Zona / Historia Social;;;21/01/2021
181;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;193;70 - 74;Española;H;1;Primera Atención;040;Desproteccion social problema salud;21/01/2021
182;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;042;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;21/01/2021
183;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;090;30 - 34;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;21/01/2021
184;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;068;50 - 54;Española;M;1;Primera Atención;050;Desprotección socio-familiar;21/01/2021
185;73;CSS Guindalera;04;SALAMANCA;04;SALAMANCA;0405;LISTA;101;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/01/2021
186;101;CSS Vicente Ferrer;06;TETUÁN;01;CENTRO;0102;EMBAJADORES;056;65 - 69;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;21/01/2021
187;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;089;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/01/2021
188;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0603;CASTILLEJOS;069;65 - 69;Española;M;1;Primera Atención;;;21/01/2021
189;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;071;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;22/01/2021
190;99;CSS Teresa de Calcuta;21;BARAJAS;21;BARAJAS;2104;TIMON;031;60 - 64;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;22/01/2021
191;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1101;COMILLAS;016;55 - 59;Española;M;1;Primera Atención;040;Desproteccion social problema salud;22/01/2021
192;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;119;40 - 44;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/01/2021
193;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;062;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/01/2021
194;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0706;VALLEHERMOSO;123;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/01/2021
195;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1506;SAN JUAN BAUTISTA;178;70 - 74;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/01/2021
196;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;028;45- 49;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;22/01/2021
197;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;028;40 - 44;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;22/01/2021
198;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;040;40 - 44;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;22/01/2021
199;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;080;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/01/2021
200;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;011;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;22/01/2021
201;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;107;80 - 84;Española;H;0;CIVIS;040;Desproteccion social problema salud;22/01/2021
202;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1405;FONTARRON;055;25 - 29;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/01/2021
203;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;039;30 - 34;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/01/2021
204;72;CSS Retiro;03;RETIRO;04;SALAMANCA;0406;CASTELLANA;118;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/01/2021
205;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2007;CANILLEJAS;087;80 - 84;Española;H;1;Primera Atención;040;Desproteccion social problema salud;22/01/2021
206;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;089;50 - 54;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;22/01/2021
207;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0605;VALDECEDERAS;090;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/01/2021
208;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;047;65 - 69;Española;M;1;Primera Atención;040;Desproteccion social problema salud;25/01/2021
209;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;060;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;25/01/2021
210;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;050;18 - 24;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;25/01/2021
211;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;068;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;25/01/2021
212;71;CSS Maravillas;01;CENTRO;01;CENTRO;0106;SOL;119;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;25/01/2021
213;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;111;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;25/01/2021
214;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;051;80 - 84;Extranjera;H;1;Primera Atención;040;Desproteccion social problema salud;25/01/2021
215;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0704;ALMAGRO;084;12 - 17;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;25/01/2021
216;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;092;25 - 29;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;25/01/2021
217;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;035;35 - 39;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/01/2021
218;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;028;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/01/2021
219;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;034;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;25/01/2021
220;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1606;VALDEFUENTES;109;55 - 59;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/01/2021
221;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;147;75 - 79;Española;M;2;Zona / Historia Social;010;Malos Tratos;25/01/2021
222;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;175;75 - 79;Española;H;1;Primera Atención;040;Desproteccion social problema salud;25/01/2021
223;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;174;35 - 39;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;25/01/2021
224;86;CSS San Diego;13;PUENTE DE VALLECAS;11;CARABANCHEL;1105;PUERTA BONITA;118;25 - 29;Extranjera;M;1;Primera Atención;;;25/01/2021
225;86;CSS San Diego;13;PUENTE DE VALLECAS;16;HORTALEZA;1604;PINAR DEL REY;042;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/01/2021
226;72;CSS Retiro;03;RETIRO;03;RETIRO;0303;ESTRELLA;046;75 - 79;Española;H;1;Primera Atención;040;Desproteccion social problema salud;25/01/2021
227;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;018;55 - 59;Española;M;1;Primera Atención;040;Desproteccion social problema salud;25/01/2021
228;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;128;70 - 74;Española;H;1;Primera Atención;040;Desproteccion social problema salud;25/01/2021
229;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0605;VALDECEDERAS;104;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/01/2021
230;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;020;40 - 44;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;26/01/2021
231;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0101;PALACIO;003;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;26/01/2021
232;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;087;35 - 39;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;26/01/2021
233;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;100;50 - 54;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;26/01/2021
234;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;011;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;26/01/2021
235;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;090;75 - 79;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;26/01/2021
236;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;017;75 - 79;Española;M;2;Zona / Historia Social;010;Malos Tratos;26/01/2021
237;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0902;ARGÜELLES;023;>= 85;Española;M;1;Primera Atención;;;26/01/2021
238;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;175;75 - 79;Española;H;1;Primera Atención;040;Desproteccion social problema salud;26/01/2021
239;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;174;50 - 54;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;26/01/2021
240;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;049;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;26/01/2021
241;73;CSS Guindalera;04;SALAMANCA;04;SALAMANCA;0404;GUINDALERA;085;70 - 74;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;26/01/2021
242;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0602;CUATRO CAMINOS;042;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;26/01/2021
243;84;CSS San Filiberto;12;USERA ;12;USERA ;1201;ORCASITAS;002;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;26/01/2021
244;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1803;ENSANCHE DE VALLECAS;052;35 - 39;Española;M;2;Zona / Historia Social;010;Malos Tratos;26/01/2021
245;99;CSS Teresa de Calcuta;21;BARAJAS;21;BARAJAS;2103;CASCO HISTORICO DE BARAJAS;020;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;27/01/2021
246;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1101;COMILLAS;015;45- 49;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;27/01/2021
247;70;CSS Puerta de Toledo;01;CENTRO;07;CHAMBERÍ;0701;GAZTAMBIDE;012;70 - 74;Española;M;1;Primera Atención;040;Desproteccion social problema salud;27/01/2021
248;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;080;65 - 69;Española;M;1;Primera Atención;040;Desproteccion social problema salud;27/01/2021
249;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;011;50 - 54;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;27/01/2021
250;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;018;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;27/01/2021
251;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;040;60 - 64;Española;H;1;Primera Atención;040;Desproteccion social problema salud;27/01/2021
252;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0807;MIRASIERRA;136;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;27/01/2021
253;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;121;60 - 64;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;27/01/2021
254;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;000;18 - 24;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;27/01/2021
255;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;121;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;27/01/2021
256;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;055;50 - 54;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;27/01/2021
257;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;053;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;27/01/2021
258;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;102;40 - 44;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;27/01/2021
259;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;127;50 - 54;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;27/01/2021
260;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;063;18 - 24;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;27/01/2021
261;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1405;FONTARRON;047;50 - 54;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;27/01/2021
262;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;030;35 - 39;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;27/01/2021
263;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;028;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;27/01/2021
264;86;CSS San Diego;13;PUENTE DE VALLECAS;16;HORTALEZA;1604;PINAR DEL REY;042;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;27/01/2021
265;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;089;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;27/01/2021
266;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;206;50 - 54;Extranjera;M;1;Primera Atención;040;Desproteccion social problema salud;27/01/2021
267;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;089;60 - 64;Española;M;1;Primera Atención;;;27/01/2021
268;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;039;60 - 64;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;27/01/2021
269;72;CSS Retiro;03;RETIRO;03;RETIRO;0306;NIÑO JESUS;081;65 - 69;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;27/01/2021
270;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0603;CASTILLEJOS;066;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;27/01/2021
271;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0605;VALDECEDERAS;105;25 - 29;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;27/01/2021
272;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0605;VALDECEDERAS;093;45- 49;Extranjera;H;2;Zona / Historia Social;;;27/01/2021
273;84;CSS San Filiberto;12;USERA ;12;USERA ;1201;ORCASITAS;016;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;27/01/2021
274;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;065;65 - 69;Española;M;1;Primera Atención;040;Desproteccion social problema salud;28/01/2021
275;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;075;65 - 69;Española;H;1;Primera Atención;040;Desproteccion social problema salud;28/01/2021
276;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;068;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/01/2021
