Secuencia;Código Centro;Centro;Código Distrito Centro;Distrito Centro;Código Distrito;Distrito;Código Barrio;Barrio;Sección Censal;Tramo Edad;Nacionalidad;Sexo;Código Tipo Atención;Tipo Atención;Código Tipo Supuesto Urgente;Tipo Supuesto Urgente;Fecha Cita
146;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0606;BERRUGUETE;116;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;11/01/2018
147;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0602;CUATRO CAMINOS;048;40 - 44;Extranjera;M;2;Zona / Historia Social;020;Abandono;11/01/2018
148;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0605;VALDECEDERAS;091;60 - 64;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;11/01/2018
149;84;CSS San Filiberto;12;USERA ;10;LATINA;1004;ALUCHE;093;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;11/01/2018
150;84;CSS San Filiberto;12;USERA ;12;USERA ;1204;ALMENDRALES;044;40 - 44;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;11/01/2018
151;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;067;40 - 44;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;11/01/2018
152;96;CSS Valdebernardo;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;034;30 - 34;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;11/01/2018
153;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1801;CASCO HISTORICO DE VALLECAS;006;30 - 34;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;11/01/2018
154;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1702;SAN CRISTOBAL;042;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;11/01/2018
155;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;126;50 - 54;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;12/01/2018
156;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;067;70 - 74;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;12/01/2018
157;71;CSS Maravillas;01;CENTRO;01;CENTRO;0106;SOL;117;50 - 54;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/01/2018
158;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;024;35 - 39;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;12/01/2018
159;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;062;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/01/2018
160;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;020;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/01/2018
161;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;023;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/01/2018
162;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;110;>= 85;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;12/01/2018
163;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1403;MARROQUINA;028;12 - 17;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;12/01/2018
164;90;CSS Fuente Carrantona;14;MORATALAZ;17;VILLAVERDE;1701;SAN ANDRES;106;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/01/2018
165;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;077;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;12/01/2018
166;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;069;45- 49;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;12/01/2018
167;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2005;ROSAS;110;45- 49;Española;H;1;Primera Atención;050;Desprotección socio-familiar;12/01/2018
168;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0606;BERRUGUETE;120;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;12/01/2018
169;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;128;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;12/01/2018
170;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0605;VALDECEDERAS;101;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;12/01/2018
171;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1202;ORCASUR;024;65 - 69;Extranjera;H;2;Zona / Historia Social;040;Desproteccion social problema salud;12/01/2018
172;95;CSS Calahorra;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;012;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;12/01/2018
173;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1801;CASCO HISTORICO DE VALLECAS;023;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/01/2018
174;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1702;SAN CRISTOBAL;043;35 - 39;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/01/2018
175;93;CSS Huerta de Villaverde;17;VILLAVERDE;07;CHAMBERÍ;0703;TRAFALGAR;058;35 - 39;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;12/01/2018
176;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;042;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2018
177;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1107;ABRANTES;157;60 - 64;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;15/01/2018
178;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;126;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2018
179;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0503;CIUDAD JARDIN;043;75 - 79;Española;M;0;CIVIS;040;Desproteccion social problema salud;15/01/2018
180;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0504;HISPANOAMERICA;052;75 - 79;Extranjera;M;1;Primera Atención;040;Desproteccion social problema salud;15/01/2018
181;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;105;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2018
182;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;011;70 - 74;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2018
183;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;023;75 - 79;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2018
184;77;CSS Badalona;08;FUENCARRAL-EL PARDO;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;064;>= 85;Española;H;0;CIVIS;040;Desproteccion social problema salud;15/01/2018
185;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;061;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;15/01/2018
186;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;027;75 - 79;Española;M;0;CIVIS;040;Desproteccion social problema salud;15/01/2018
187;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;066;70 - 74;Extranjera;M;1;Primera Atención;;;15/01/2018
188;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;140;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;15/01/2018
189;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;115;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;15/01/2018
190;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;095;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2018
191;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;091;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;15/01/2018
192;72;CSS Retiro;03;RETIRO;03;RETIRO;0303;ESTRELLA;044;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2018
193;101;CSS Vicente Ferrer;06;TETUÁN;09;MONCLOA-ARAVACA     ;0905;VALDEMARIN;071;45- 49;Española;H;2;Zona / Historia Social;020;Abandono;15/01/2018
194;84;CSS San Filiberto;12;USERA ;12;USERA ;1201;ORCASITAS;005;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2018
195;95;CSS Calahorra;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;008;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;15/01/2018
196;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1802;SANTA EUGENIA;026;35 - 39;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;15/01/2018
197;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1705;LOS ANGELES;086;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;15/01/2018
198;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;026;35 - 39;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;16/01/2018
199;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;030;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/01/2018
200;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;029;18 - 24;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;16/01/2018
201;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;072;25 - 29;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2018
202;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;087;70 - 74;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/01/2018
203;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;047;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/01/2018
204;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;056;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2018
205;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1504;CONCEPCION;114;70 - 74;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;16/01/2018
206;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;033;30 - 34;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;16/01/2018
207;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;036;70 - 74;Española;M;0;CIVIS;040;Desproteccion social problema salud;16/01/2018
208;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;121;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/01/2018
209;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;115;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;16/01/2018
210;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;124;80 - 84;Española;M;2;Zona / Historia Social;010;Malos Tratos;16/01/2018
211;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;074;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;16/01/2018
212;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;061;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;16/01/2018
213;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;044;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2018
214;130;CSS El Querol;16;HORTALEZA;08;FUENCARRAL-EL PARDO;0806;VALVERDE;123;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2018
215;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1605;APOSTOL SANTIAGO;081;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/01/2018
216;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1605;APOSTOL SANTIAGO;080;70 - 74;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;16/01/2018
217;80;CSS Gallur;10;LATINA;11;CARABANCHEL;1103;SAN ISIDRO;073;60 - 64;Extranjera;H;2;Zona / Historia Social;010;Malos Tratos;16/01/2018
218;80;CSS Gallur;10;LATINA;10;LATINA;1003;LUCERO;055;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/01/2018
219;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;127;70 - 74;Española;M;1;Primera Atención;040;Desproteccion social problema salud;16/01/2018
220;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;172;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2018
221;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;062;35 - 39;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;16/01/2018
222;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;011;45- 49;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2018
223;84;CSS San Filiberto;12;USERA ;12;USERA ;1204;ALMENDRALES;042;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/01/2018
224;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;025;60 - 64;Extranjera;M;0;CIVIS;040;Desproteccion social problema salud;17/01/2018
225;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;030;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2018
226;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;087;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;17/01/2018
227;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;049;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2018
228;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0504;HISPANOAMERICA;057;55 - 59;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;17/01/2018
229;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0502;PROSPERIDAD;018;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2018
230;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0702;ARAPILES;045;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2018
231;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0703;TRAFALGAR;070;>= 85;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;17/01/2018
232;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1504;CONCEPCION;118;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2018
233;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;008;70 - 74;Española;H;1;Primera Atención;040;Desproteccion social problema salud;17/01/2018
234;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;108;55 - 59;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;17/01/2018
235;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;109;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2018
236;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;104;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2018
237;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;119;30 - 34;Extranjera;M;2;Zona / Historia Social;020;Abandono;17/01/2018
238;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;119;30 - 34;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;17/01/2018
239;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;109;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;17/01/2018
240;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;024;25 - 29;Extranjera;M;1;Primera Atención;010;Malos Tratos;17/01/2018
241;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1605;APOSTOL SANTIAGO;086;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2018
242;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1006;CUATRO VIENTOS;220;50 - 54;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;17/01/2018
243;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;021;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;17/01/2018
244;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;085;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2018
245;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;067;30 - 34;Extranjera;M;2;Zona / Historia Social;;;17/01/2018
246;84;CSS San Filiberto;12;USERA ;12;USERA ;1201;ORCASITAS;008;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;17/01/2018
247;84;CSS San Filiberto;12;USERA ;12;USERA ;1206;ZOFIO;077;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;17/01/2018
248;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;064;70 - 74;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;18/01/2018
249;81;CSS Plaza Elíptica;11;CARABANCHEL;12;USERA ;1205;MOSCARDO;074;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;18/01/2018
250;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;046;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;18/01/2018
251;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;105;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;18/01/2018
252;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;113;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;18/01/2018
253;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;035;50 - 54;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;18/01/2018
254;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;144;65 - 69;Española;M;0;CIVIS;040;Desproteccion social problema salud;18/01/2018
255;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;037;75 - 79;Española;M;0;CIVIS;040;Desproteccion social problema salud;18/01/2018
256;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;037;75 - 79;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;18/01/2018
257;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;115;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;18/01/2018
258;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;104;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;18/01/2018
259;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;047;75 - 79;Extranjera;M;2;Zona / Historia Social;040;Desproteccion social problema salud;18/01/2018
260;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;008;>= 85;Española;H;2;Zona / Historia Social;;;18/01/2018
261;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1004;ALUCHE;129;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;18/01/2018
262;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;107;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;18/01/2018
263;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2003;AMPOSTA;035;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;18/01/2018
264;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2002;HELLIN;021;45- 49;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;18/01/2018
265;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2007;CANILLEJAS;075;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;18/01/2018
266;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;015;60 - 64;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;18/01/2018
267;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;010;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;18/01/2018
268;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;004;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;18/01/2018
269;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0606;BERRUGUETE;121;65 - 69;Extranjera;M;1;Primera Atención;;;18/01/2018
270;84;CSS San Filiberto;12;USERA ;12;USERA ;1206;ZOFIO;083;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;18/01/2018
271;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;041;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;19/01/2018
272;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;070;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;19/01/2018
273;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;126;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;19/01/2018
274;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;126;50 - 54;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/01/2018
275;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;124;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;19/01/2018
276;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;104;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;19/01/2018
277;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;103;35 - 39;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;19/01/2018
278;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;051;65 - 69;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;19/01/2018
279;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;179;40 - 44;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;19/01/2018
